revenue_ttm_billion,price_gbp,earnings_ttm_billion,pe_ratio_ttm,marketcap_billion,dividend_yield_ttm,gdp_per_capita,gdp_growth_2024,inflation_rate,interest_rate,exchange_rate,unemployment_rate
11.364748,135.7012662,1.3740052,3.69986e-08,16.60981831119515,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.161352,22.8511804,0.108038,1.06679e-08,0.9160718595379,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.441682,10.6979184,0.023323,4.93171e-08,0.1979949280678,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.736018735,30.267413276,0.404497,6.61065e-08,5.3051195898587,1.4719e-08,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.712918933,8.471242692,0.286939,7.48841e-09,1.6563042790692,8.561569999999997e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.008122,3.2840476,-0.07981,-1.66406e-09,0.2534765882918,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.9174,4.9070224,0.0346,4.06875e-08,0.1623856357240999,3.5023e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.065318942,0.095702176,-0.0100441,-8.650029999999998e-12,0.001668806694,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.607697,77.7046808,0.169358,7.56889e-08,6.6557015327130005,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
1.420942,11.3646334,0.378138,1.36789e-08,1.788520497193,5.36553e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.722069,4.495564,-1.07663635,-7.87072899999999e-08,2.6982376347136,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.845756,18.2946596,-0.059421,4.36709e-09,0.2937536963609,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.020668031,45.601553492,0.508188,3.57112e-08,10.064256292923,8.561569999999997e-07,1e-05,0.025,0.051,0.11,0.05882,0.035
4.957,72.9614798,0.473,1.59817e-08,3.6242010761011,2.59848e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.46107,34.8901484,0.144228,1.67927e-08,1.6273881698508,1.38588e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,6.6366716,-0.089067,-3.01038e-09,0.2162871372044,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.451949,26.6686,-0.044508,-3.93258e-08,1.1098404575999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.001079,0.097835664,-0.305646,-1.6546400000000001e-12,0.00174137728832,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.012873,1.5772572,-0.114335,-9.039299999999999e-10,0.3232478147199999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.025927,0.000152392,-0.104136,-1.78731e-14,1.00502524e-06,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.701653,25.4227954,0.097741,2.32847e-08,1.4436283857562,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.16796,16.8164572,0.010377,1.19946e-08,0.3325925165427,3.45137e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.008302,25.3046916,-0.163291,-1.38333e-08,1.677387180421,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.353563,14.9420356,0.011628,4.45681999999999e-08,0.189524785646,1.42784e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,63.0217116,0.775735,2.15841999999999e-08,8.3557966328627,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.309925846,2.019194,0.0439021,-1.33012e-08,0.1616679791264,0.0,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
11.364748,2.28588,1.3740052,1.83643e-08,16.60981831119515,2e-08,1e-05,0.025,0.051,0.11,0.05882,0.035
11.364748,14.210554,-0.0971,-2.39114e-08,0.9171292893388,5.13499e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.282288,50.2969796,0.405224,9.683046749999992e-08,13.150044856566,6.81818e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.9774575272,-0.0319,3.2439000000000003e-08,0.4330273205857,3.84293e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.056644,7.9548624,0.043438,3.07941e-08,0.3927331293734,3.72493e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.42136388,-0.079534,-5.46637e-10,0.0097455141176,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.001,1.575047516,-0.00816186,-7.640000000000001e-09,0.077250095464,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.567455,63.0179018,0.14239,2.61329e-08,2.3604741528269,2.08283e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.004785,2.400174,-0.005583,-1.595e-08,0.2207632194111,7.210030000000002e-08,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.49715,25.0570546,0.156615,3.92857e-08,2.7400889155686,3.15152e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.010823192,15.787811200000002,0.00972563,2.20842e-08,0.3045452931711,1.42993e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.402515,122.1955252,0.260093,6.20731e-08,6.790063193989099,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.134864,11.1131866,-0.021109,8.17439e-08,0.5685106205081,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.4609858,-0.040834,-2.73148e-10,0.02724739700736,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,129.91341804,1.3740052,2.62952e-08,16.60981831119515,1.9103e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0237,1.5924964,-0.1823,-2.74026e-09,0.03586174493088,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.010108906,0.84691854,-0.00642995,-6.76471e-09,0.00574546108716,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.082592924,9.785776084,0.0984295,1.41477e-08,0.8296096486249,5.213600000000001e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.085203,28.987396672,0.02766,1.01538e-08,0.160203784599,3.4746e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.3740052,4.28507e-08,16.60981831119515,3.8287e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.054649,0.895303,-0.088512,-3.02564e-09,0.34673115371,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.00209,16.19165,-0.092783,-1.0119e-08,0.3876621087987,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.428186163,34.6920388,1.3740052,1.98744e-08,16.60981831119515,3.77168e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
